Admin2,Admin1,Start_Date,End_Date,Date_Passed,Flooded_Area_SqKM,Flood_Area_Difference,Population_Exposed,Population_Exposed_Difference
Mandalay,Mandalay,2024-08-25,2024-09-16,22.0,16.89,1.28,6872,972
Mandalay,Mandalay,2024-08-25,2024-09-28,34.0,17.22,0.33,7232,360
Mandalay,Mandalay,2024-08-25,2024-10-22,58.0,17.61,0.39,7639,407
Mandalay,Mandalay,2024-08-25,2024-10-29,65.0,17.76,0.15,7738,99
Mandalay,Mandalay,2024-08-27,2024-08-30,3.0,10.69,0.0,3571,0
Mandalay,Mandalay,2024-08-27,2024-09-04,8.0,11.58,0.89,4432,861
Mandalay,Mandalay,2024-08-27,2024-09-11,15.0,15.61,4.03,5900,1468
Mandalay,Mandalay,2024-08-27,2024-09-16,20.0,16.89,1.28,6872,972
Mandalay,Mandalay,2024-08-27,2024-09-28,32.0,17.22,0.33,7232,360
Mandalay,Mandalay,2024-08-27,2024-10-22,56.0,17.61,0.39,7639,407
Mandalay,Mandalay,2024-08-27,2024-10-29,63.0,17.76,0.15,7738,99
Mandalay,Mandalay,2024-08-28,2024-08-30,2.0,10.69,0.0,3571,0
Mandalay,Mandalay,2024-08-28,2024-09-04,7.0,11.58,0.89,4432,861
Mandalay,Mandalay,2024-08-28,2024-09-11,14.0,15.61,4.03,5900,1468
Mandalay,Mandalay,2024-08-28,2024-09-16,19.0,16.89,1.28,6872,972
Mandalay,Mandalay,2024-08-28,2024-09-28,31.0,17.22,0.33,7232,360
Mandalay,Mandalay,2024-08-28,2024-10-22,55.0,17.61,0.39,7639,407
Mandalay,Mandalay,2024-08-28,2024-10-29,62.0,17.76,0.15,7738,99
Mandalay,Mandalay,2024-08-29,2024-08-30,1.0,10.69,0.0,3571,0
Mandalay,Mandalay,2024-08-29,2024-09-04,6.0,11.58,0.89,4432,861
Mandalay,Mandalay,2024-08-29,2024-09-11,13.0,15.61,4.03,5900,1468
Mandalay,Mandalay,2024-08-29,2024-09-16,18.0,16.89,1.28,6872,972
Mandalay,Mandalay,2024-08-29,2024-09-28,30.0,17.22,0.33,7232,360
Mandalay,Mandalay,2024-08-29,2024-10-22,54.0,17.61,0.39,7639,407
Mandalay,Mandalay,2024-08-29,2024-10-29,61.0,17.76,0.15,7738,99
Mandalay,Mandalay,2024-08-30,2024-08-30,0.0,10.69,0.0,3571,0
Mandalay,Mandalay,2024-08-30,2024-09-04,5.0,11.58,0.89,4432,861
Mandalay,Mandalay,2024-08-30,2024-09-11,12.0,15.61,4.03,5900,1468
Mandalay,Mandalay,2024-08-30,2024-09-16,17.0,16.89,1.28,6872,972
Mandalay,Mandalay,2024-08-30,2024-09-28,29.0,17.22,0.33,7232,360
Mandalay,Mandalay,2024-08-30,2024-10-22,53.0,17.61,0.39,7639,407
Mandalay,Mandalay,2024-08-30,2024-10-29,60.0,17.76,0.15,7738,99
Mandalay,Mandalay,2024-09-04,2024-09-04,0.0,1.06,0.0,967,0
Mandalay,Mandalay,2024-09-04,2024-09-11,7.0,9.98,8.92,3940,2973
Mandalay,Mandalay,2024-09-04,2024-09-16,12.0,11.39,1.41,4979,1039
Mandalay,Mandalay,2024-09-04,2024-09-28,24.0,11.73,0.34,5339,360
Mandalay,Mandalay,2024-09-04,2024-10-22,48.0,12.14,0.41,5759,420
Mandalay,Mandalay,2024-09-04,2024-10-29,55.0,12.3,0.16,5859,100
Mandalay,Mandalay,2024-09-06,2024-09-11,5.0,9.07,0.0,3118,0
Mandalay,Mandalay,2024-09-06,2024-09-16,10.0,10.68,1.61,4222,1104
Mandalay,Mandalay,2024-09-06,2024-09-28,22.0,11.1,0.42,4663,441
Mandalay,Mandalay,2024-09-06,2024-10-22,46.0,11.54,0.44,5120,457
Mandalay,Mandalay,2024-09-06,2024-10-29,53.0,11.72,0.18,5263,143
Mandalay,Mandalay,2024-09-08,2024-09-11,3.0,9.07,0.0,3118,0
Mandalay,Mandalay,2024-09-08,2024-09-16,8.0,10.68,1.61,4222,1104
Mandalay,Mandalay,2024-09-08,2024-09-28,20.0,11.1,0.42,4663,441
Mandalay,Mandalay,2024-09-08,2024-10-22,44.0,11.54,0.44,5120,457
Mandalay,Mandalay,2024-09-08,2024-10-29,51.0,11.72,0.18,5263,143
Mandalay,Mandalay,2024-09-09,2024-09-11,2.0,9.07,0.0,3118,0
Mandalay,Mandalay,2024-09-09,2024-09-16,7.0,10.68,1.61,4222,1104
Mandalay,Mandalay,2024-09-09,2024-09-28,19.0,11.1,0.42,4663,441
Mandalay,Mandalay,2024-09-09,2024-10-22,43.0,11.54,0.44,5120,457
Mandalay,Mandalay,2024-09-09,2024-10-29,50.0,11.72,0.18,5263,143
Mandalay,Mandalay,2024-09-11,2024-09-11,0.0,9.07,0.0,3118,0
Mandalay,Mandalay,2024-09-11,2024-09-16,5.0,10.68,1.61,4222,1104
Mandalay,Mandalay,2024-09-11,2024-09-28,17.0,11.1,0.42,4663,441
Mandalay,Mandalay,2024-09-11,2024-10-22,41.0,11.54,0.44,5120,457
Mandalay,Mandalay,2024-09-11,2024-10-29,48.0,11.72,0.18,5263,143
Mandalay,Mandalay,2024-09-15,2024-09-16,1.0,1.76,0.0,1219,0
Mandalay,Mandalay,2024-09-15,2024-09-28,13.0,2.27,0.51,1749,530
Mandalay,Mandalay,2024-09-15,2024-10-22,37.0,2.71,0.44,2206,457
Mandalay,Mandalay,2024-09-15,2024-10-29,44.0,2.91,0.2,2354,148
Mandalay,Mandalay,2024-09-16,2024-09-16,0.0,1.76,0.0,1219,0
Mandalay,Mandalay,2024-09-16,2024-09-28,12.0,2.27,0.51,1749,530
Mandalay,Mandalay,2024-09-16,2024-10-22,36.0,2.71,0.44,2206,457
Mandalay,Mandalay,2024-09-16,2024-10-29,43.0,2.91,0.2,2354,148
Mandalay,Mandalay,2024-09-18,2024-09-28,10.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-18,2024-10-22,34.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-18,2024-10-29,41.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-20,2024-09-28,8.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-20,2024-10-22,32.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-20,2024-10-29,39.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-21,2024-09-28,7.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-21,2024-10-22,31.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-21,2024-10-29,38.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-22,2024-09-28,6.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-22,2024-10-22,30.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-22,2024-10-29,37.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-23,2024-09-28,5.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-23,2024-10-22,29.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-23,2024-10-29,36.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-27,2024-09-28,1.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-27,2024-10-22,25.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-27,2024-10-29,32.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-28,2024-09-28,0.0,0.73,0.0,621,0
Mandalay,Mandalay,2024-09-28,2024-10-22,24.0,1.29,0.56,1195,574
Mandalay,Mandalay,2024-09-28,2024-10-29,31.0,1.52,0.23,1356,161
Mandalay,Mandalay,2024-09-30,2024-10-22,22.0,0.67,0.0,681,0
Mandalay,Mandalay,2024-09-30,2024-10-29,29.0,0.94,0.27,853,172
Mandalay,Mandalay,2024-10-22,2024-10-22,0.0,0.67,0.0,681,0
Mandalay,Mandalay,2024-10-22,2024-10-29,7.0,0.94,0.27,853,172
Mandalay,Mandalay,2024-10-24,2024-10-29,5.0,0.36,0.0,233,0
Mandalay,Mandalay,2024-10-26,2024-10-29,3.0,0.36,0.0,233,0
Mandalay,Mandalay,2024-10-27,2024-10-29,2.0,0.36,0.0,233,0
Mandalay,Mandalay,2024-10-29,2024-10-29,0.0,0.36,0.0,233,0
Kyaukpyu,Rakhine,2024-07-01,2024-07-06,5.0,0.05,0.0,1,0
Kyaukpyu,Rakhine,2024-07-01,2024-07-11,10.0,50.62,50.57,1596,1595
Kyaukpyu,Rakhine,2024-07-01,2024-07-18,17.0,50.65,0.03,1596,0
Kyaukpyu,Rakhine,2024-07-01,2024-07-27,26.0,59.43,8.78,1832,236
Kyaukpyu,Rakhine,2024-07-01,2024-07-30,29.0,59.56,0.13,1834,2
Kyaukpyu,Rakhine,2024-07-01,2024-08-04,34.0,79.68,20.12,2475,641
Kyaukpyu,Rakhine,2024-07-01,2024-08-11,41.0,79.75,0.07,2475,0
Kyaukpyu,Rakhine,2024-07-01,2024-08-16,46.0,86.1,6.35,2663,188
Kyaukpyu,Rakhine,2024-07-01,2024-08-23,53.0,86.14,0.04,2664,1
Kyaukpyu,Rakhine,2024-07-01,2024-08-25,55.0,91.76,5.62,2843,179
Kyaukpyu,Rakhine,2024-07-01,2024-08-28,58.0,99.44,7.68,3057,214
Kyaukpyu,Rakhine,2024-07-01,2024-09-04,65.0,99.49,0.05,3058,1
Kyaukpyu,Rakhine,2024-07-01,2024-09-06,67.0,101.46,1.97,3108,50
Kyaukpyu,Rakhine,2024-07-01,2024-09-09,70.0,104.14,2.68,3178,70
Kyaukpyu,Rakhine,2024-07-01,2024-09-16,77.0,104.19,0.05,3179,1
Kyaukpyu,Rakhine,2024-07-01,2024-09-18,79.0,106.16,1.97,3228,49
Kyaukpyu,Rakhine,2024-07-01,2024-09-21,82.0,108.53,2.37,3307,79
Kyaukpyu,Rakhine,2024-07-01,2024-09-28,89.0,108.57,0.04,3307,0
Kyaukpyu,Rakhine,2024-07-01,2024-09-30,91.0,109.27,0.7,3324,17
Kyaukpyu,Rakhine,2024-07-01,2024-10-22,113.0,109.3,0.03,3324,0
Kyaukpyu,Rakhine,2024-07-01,2024-10-24,115.0,110.42,1.12,3358,34
Kyaukpyu,Rakhine,2024-07-01,2024-10-27,118.0,113.01,2.59,3441,83
Kyaukpyu,Rakhine,2024-07-05,2024-07-06,1.0,0.05,0.0,1,0
Kyaukpyu,Rakhine,2024-07-05,2024-07-11,6.0,50.62,50.57,1596,1595
Kyaukpyu,Rakhine,2024-07-05,2024-07-18,13.0,50.65,0.03,1596,0
Kyaukpyu,Rakhine,2024-07-05,2024-07-27,22.0,59.43,8.78,1832,236
Kyaukpyu,Rakhine,2024-07-05,2024-07-30,25.0,59.56,0.13,1834,2
Kyaukpyu,Rakhine,2024-07-05,2024-08-04,30.0,79.68,20.12,2475,641
Kyaukpyu,Rakhine,2024-07-05,2024-08-11,37.0,79.75,0.07,2475,0
Kyaukpyu,Rakhine,2024-07-05,2024-08-16,42.0,86.1,6.35,2663,188
Kyaukpyu,Rakhine,2024-07-05,2024-08-23,49.0,86.14,0.04,2664,1
Kyaukpyu,Rakhine,2024-07-05,2024-08-25,51.0,91.76,5.62,2843,179
Kyaukpyu,Rakhine,2024-07-05,2024-08-28,54.0,99.44,7.68,3057,214
Kyaukpyu,Rakhine,2024-07-05,2024-09-04,61.0,99.49,0.05,3058,1
Kyaukpyu,Rakhine,2024-07-05,2024-09-06,63.0,101.46,1.97,3108,50
Kyaukpyu,Rakhine,2024-07-05,2024-09-09,66.0,104.14,2.68,3178,70
Kyaukpyu,Rakhine,2024-07-05,2024-09-16,73.0,104.19,0.05,3179,1
Kyaukpyu,Rakhine,2024-07-05,2024-09-18,75.0,106.16,1.97,3228,49
Kyaukpyu,Rakhine,2024-07-05,2024-09-21,78.0,108.53,2.37,3307,79
Kyaukpyu,Rakhine,2024-07-05,2024-09-28,85.0,108.57,0.04,3307,0
Kyaukpyu,Rakhine,2024-07-05,2024-09-30,87.0,109.27,0.7,3324,17
Kyaukpyu,Rakhine,2024-07-05,2024-10-22,109.0,109.3,0.03,3324,0
Kyaukpyu,Rakhine,2024-07-05,2024-10-24,111.0,110.42,1.12,3358,34
Kyaukpyu,Rakhine,2024-07-05,2024-10-27,114.0,113.01,2.59,3441,83
Kyaukpyu,Rakhine,2024-07-06,2024-07-06,0.0,0.05,0.0,1,0
Kyaukpyu,Rakhine,2024-07-06,2024-07-11,5.0,50.62,50.57,1596,1595
Kyaukpyu,Rakhine,2024-07-06,2024-07-18,12.0,50.65,0.03,1596,0
Kyaukpyu,Rakhine,2024-07-06,2024-07-27,21.0,59.43,8.78,1832,236
Kyaukpyu,Rakhine,2024-07-06,2024-07-30,24.0,59.56,0.13,1834,2
Kyaukpyu,Rakhine,2024-07-06,2024-08-04,29.0,79.68,20.12,2475,641
Kyaukpyu,Rakhine,2024-07-06,2024-08-11,36.0,79.75,0.07,2475,0
Kyaukpyu,Rakhine,2024-07-06,2024-08-16,41.0,86.1,6.35,2663,188
Kyaukpyu,Rakhine,2024-07-06,2024-08-23,48.0,86.14,0.04,2664,1
Kyaukpyu,Rakhine,2024-07-06,2024-08-25,50.0,91.76,5.62,2843,179
Kyaukpyu,Rakhine,2024-07-06,2024-08-28,53.0,99.44,7.68,3057,214
Kyaukpyu,Rakhine,2024-07-06,2024-09-04,60.0,99.49,0.05,3058,1
Kyaukpyu,Rakhine,2024-07-06,2024-09-06,62.0,101.46,1.97,3108,50
Kyaukpyu,Rakhine,2024-07-06,2024-09-09,65.0,104.14,2.68,3178,70
Kyaukpyu,Rakhine,2024-07-06,2024-09-16,72.0,104.19,0.05,3179,1
Kyaukpyu,Rakhine,2024-07-06,2024-09-18,74.0,106.16,1.97,3228,49
Kyaukpyu,Rakhine,2024-07-06,2024-09-21,77.0,108.53,2.37,3307,79
Kyaukpyu,Rakhine,2024-07-06,2024-09-28,84.0,108.57,0.04,3307,0
Kyaukpyu,Rakhine,2024-07-06,2024-09-30,86.0,109.27,0.7,3324,17
Kyaukpyu,Rakhine,2024-07-06,2024-10-22,108.0,109.3,0.03,3324,0
Kyaukpyu,Rakhine,2024-07-06,2024-10-24,110.0,110.42,1.12,3358,34
Kyaukpyu,Rakhine,2024-07-06,2024-10-27,113.0,113.01,2.59,3441,83
Kyaukpyu,Rakhine,2024-07-08,2024-07-11,3.0,50.57,0.0,1595,0
Kyaukpyu,Rakhine,2024-07-08,2024-07-18,10.0,50.6,0.03,1596,1
Kyaukpyu,Rakhine,2024-07-08,2024-07-27,19.0,59.38,8.78,1831,235
Kyaukpyu,Rakhine,2024-07-08,2024-07-30,22.0,59.51,0.13,1833,2
Kyaukpyu,Rakhine,2024-07-08,2024-08-04,27.0,79.63,20.12,2474,641
Kyaukpyu,Rakhine,2024-07-08,2024-08-11,34.0,79.7,0.07,2475,1
Kyaukpyu,Rakhine,2024-07-08,2024-08-16,39.0,86.05,6.35,2663,188
Kyaukpyu,Rakhine,2024-07-08,2024-08-23,46.0,86.09,0.04,2663,0
Kyaukpyu,Rakhine,2024-07-08,2024-08-25,48.0,91.71,5.62,2843,180
Kyaukpyu,Rakhine,2024-07-08,2024-08-28,51.0,99.39,7.68,3057,214
Kyaukpyu,Rakhine,2024-07-08,2024-09-04,58.0,99.44,0.05,3057,0
Kyaukpyu,Rakhine,2024-07-08,2024-09-06,60.0,101.41,1.97,3107,50
Kyaukpyu,Rakhine,2024-07-08,2024-09-09,63.0,104.09,2.68,3178,71
Kyaukpyu,Rakhine,2024-07-08,2024-09-16,70.0,104.15,0.06,3178,0
Kyaukpyu,Rakhine,2024-07-08,2024-09-18,72.0,106.12,1.97,3228,50
Kyaukpyu,Rakhine,2024-07-08,2024-09-21,75.0,108.49,2.37,3306,78
Kyaukpyu,Rakhine,2024-07-08,2024-09-28,82.0,108.53,0.04,3307,1
Kyaukpyu,Rakhine,2024-07-08,2024-09-30,84.0,109.23,0.7,3324,17
Kyaukpyu,Rakhine,2024-07-08,2024-10-22,106.0,109.26,0.03,3324,0
Kyaukpyu,Rakhine,2024-07-08,2024-10-24,108.0,110.38,1.12,3357,33
Kyaukpyu,Rakhine,2024-07-08,2024-10-27,111.0,112.97,2.59,3440,83
Kyaukpyu,Rakhine,2024-07-11,2024-07-11,0.0,50.57,0.0,1595,0
Kyaukpyu,Rakhine,2024-07-11,2024-07-18,7.0,50.6,0.03,1596,1
Kyaukpyu,Rakhine,2024-07-11,2024-07-27,16.0,59.38,8.78,1831,235
Kyaukpyu,Rakhine,2024-07-11,2024-07-30,19.0,59.51,0.13,1833,2
Kyaukpyu,Rakhine,2024-07-11,2024-08-04,24.0,79.63,20.12,2474,641
Kyaukpyu,Rakhine,2024-07-11,2024-08-11,31.0,79.7,0.07,2475,1
Kyaukpyu,Rakhine,2024-07-11,2024-08-16,36.0,86.05,6.35,2663,188
Kyaukpyu,Rakhine,2024-07-11,2024-08-23,43.0,86.09,0.04,2663,0
Kyaukpyu,Rakhine,2024-07-11,2024-08-25,45.0,91.71,5.62,2843,180
Kyaukpyu,Rakhine,2024-07-11,2024-08-28,48.0,99.39,7.68,3057,214
Kyaukpyu,Rakhine,2024-07-11,2024-09-04,55.0,99.44,0.05,3057,0
Kyaukpyu,Rakhine,2024-07-11,2024-09-06,57.0,101.41,1.97,3107,50
Kyaukpyu,Rakhine,2024-07-11,2024-09-09,60.0,104.09,2.68,3178,71
Kyaukpyu,Rakhine,2024-07-11,2024-09-16,67.0,104.15,0.06,3178,0
Kyaukpyu,Rakhine,2024-07-11,2024-09-18,69.0,106.12,1.97,3228,50
Kyaukpyu,Rakhine,2024-07-11,2024-09-21,72.0,108.49,2.37,3306,78
Kyaukpyu,Rakhine,2024-07-11,2024-09-28,79.0,108.53,0.04,3307,1
Kyaukpyu,Rakhine,2024-07-11,2024-09-30,81.0,109.23,0.7,3324,17
Kyaukpyu,Rakhine,2024-07-11,2024-10-22,103.0,109.26,0.03,3324,0
Kyaukpyu,Rakhine,2024-07-11,2024-10-24,105.0,110.38,1.12,3357,33
Kyaukpyu,Rakhine,2024-07-11,2024-10-27,108.0,112.97,2.59,3440,83
Kyaukpyu,Rakhine,2024-07-12,2024-07-18,6.0,0.03,0.0,0,0
Kyaukpyu,Rakhine,2024-07-12,2024-07-27,15.0,11.37,11.34,301,0
Kyaukpyu,Rakhine,2024-07-12,2024-07-30,18.0,11.52,0.15,303,2
Kyaukpyu,Rakhine,2024-07-12,2024-08-04,23.0,51.8,40.28,1564,1261
Kyaukpyu,Rakhine,2024-07-12,2024-08-11,30.0,51.88,0.08,1565,1
Kyaukpyu,Rakhine,2024-07-12,2024-08-16,35.0,60.42,8.54,1821,256
Kyaukpyu,Rakhine,2024-07-12,2024-08-23,42.0,60.46,0.04,1821,0
Kyaukpyu,Rakhine,2024-07-12,2024-08-25,44.0,68.14,7.68,2059,238
Kyaukpyu,Rakhine,2024-07-12,2024-08-28,47.0,76.48,8.34,2293,234
Kyaukpyu,Rakhine,2024-07-12,2024-09-04,54.0,76.53,0.05,2294,1
Kyaukpyu,Rakhine,2024-07-12,2024-09-06,56.0,78.91,2.38,2355,61
Kyaukpyu,Rakhine,2024-07-12,2024-09-09,59.0,81.93,3.02,2435,80
Kyaukpyu,Rakhine,2024-07-12,2024-09-16,66.0,81.99,0.06,2435,0
Kyaukpyu,Rakhine,2024-07-12,2024-09-18,68.0,84.1,2.11,2489,54
Kyaukpyu,Rakhine,2024-07-12,2024-09-21,71.0,86.55,2.45,2569,80
Kyaukpyu,Rakhine,2024-07-12,2024-09-28,78.0,86.59,0.04,2569,0
Kyaukpyu,Rakhine,2024-07-12,2024-09-30,80.0,87.34,0.75,2588,19
Kyaukpyu,Rakhine,2024-07-12,2024-10-22,102.0,87.37,0.03,2588,0
Kyaukpyu,Rakhine,2024-07-12,2024-10-24,104.0,88.61,1.24,2625,37
Kyaukpyu,Rakhine,2024-07-12,2024-10-27,107.0,92.01,3.4,2733,108
Kyaukpyu,Rakhine,2024-07-13,2024-07-18,5.0,0.03,0.0,0,0
Kyaukpyu,Rakhine,2024-07-13,2024-07-27,14.0,11.37,11.34,301,0
Kyaukpyu,Rakhine,2024-07-13,2024-07-30,17.0,11.52,0.15,303,2
Kyaukpyu,Rakhine,2024-07-13,2024-08-04,22.0,51.8,40.28,1564,1261
Kyaukpyu,Rakhine,2024-07-13,2024-08-11,29.0,51.88,0.08,1565,1
Kyaukpyu,Rakhine,2024-07-13,2024-08-16,34.0,60.42,8.54,1821,256
Kyaukpyu,Rakhine,2024-07-13,2024-08-23,41.0,60.46,0.04,1821,0
Kyaukpyu,Rakhine,2024-07-13,2024-08-25,43.0,68.14,7.68,2059,238
Kyaukpyu,Rakhine,2024-07-13,2024-08-28,46.0,76.48,8.34,2293,234
Kyaukpyu,Rakhine,2024-07-13,2024-09-04,53.0,76.53,0.05,2294,1
Kyaukpyu,Rakhine,2024-07-13,2024-09-06,55.0,78.91,2.38,2355,61
Kyaukpyu,Rakhine,2024-07-13,2024-09-09,58.0,81.93,3.02,2435,80
Kyaukpyu,Rakhine,2024-07-13,2024-09-16,65.0,81.99,0.06,2435,0
Kyaukpyu,Rakhine,2024-07-13,2024-09-18,67.0,84.1,2.11,2489,54
Kyaukpyu,Rakhine,2024-07-13,2024-09-21,70.0,86.55,2.45,2569,80
Kyaukpyu,Rakhine,2024-07-13,2024-09-28,77.0,86.59,0.04,2569,0
Kyaukpyu,Rakhine,2024-07-13,2024-09-30,79.0,87.34,0.75,2588,19
Kyaukpyu,Rakhine,2024-07-13,2024-10-22,101.0,87.37,0.03,2588,0
Kyaukpyu,Rakhine,2024-07-13,2024-10-24,103.0,88.61,1.24,2625,37
Kyaukpyu,Rakhine,2024-07-13,2024-10-27,106.0,92.01,3.4,2733,108
Kyaukpyu,Rakhine,2024-07-17,2024-07-18,1.0,0.03,0.0,0,0
Kyaukpyu,Rakhine,2024-07-17,2024-07-27,10.0,11.37,11.34,301,0
Kyaukpyu,Rakhine,2024-07-17,2024-07-30,13.0,11.52,0.15,303,2
Kyaukpyu,Rakhine,2024-07-17,2024-08-04,18.0,51.8,40.28,1564,1261
Kyaukpyu,Rakhine,2024-07-17,2024-08-11,25.0,51.88,0.08,1565,1
Kyaukpyu,Rakhine,2024-07-17,2024-08-16,30.0,60.42,8.54,1821,256
Kyaukpyu,Rakhine,2024-07-17,2024-08-23,37.0,60.46,0.04,1821,0
Kyaukpyu,Rakhine,2024-07-17,2024-08-25,39.0,68.14,7.68,2059,238
Kyaukpyu,Rakhine,2024-07-17,2024-08-28,42.0,76.48,8.34,2293,234
Kyaukpyu,Rakhine,2024-07-17,2024-09-04,49.0,76.53,0.05,2294,1
Kyaukpyu,Rakhine,2024-07-17,2024-09-06,51.0,78.91,2.38,2355,61
Kyaukpyu,Rakhine,2024-07-17,2024-09-09,54.0,81.93,3.02,2435,80
Kyaukpyu,Rakhine,2024-07-17,2024-09-16,61.0,81.99,0.06,2435,0
Kyaukpyu,Rakhine,2024-07-17,2024-09-18,63.0,84.1,2.11,2489,54
Kyaukpyu,Rakhine,2024-07-17,2024-09-21,66.0,86.55,2.45,2569,80
Kyaukpyu,Rakhine,2024-07-17,2024-09-28,73.0,86.59,0.04,2569,0
Kyaukpyu,Rakhine,2024-07-17,2024-09-30,75.0,87.34,0.75,2588,19
Kyaukpyu,Rakhine,2024-07-17,2024-10-22,97.0,87.37,0.03,2588,0
Kyaukpyu,Rakhine,2024-07-17,2024-10-24,99.0,88.61,1.24,2625,37
Kyaukpyu,Rakhine,2024-07-17,2024-10-27,102.0,92.01,3.4,2733,108
Kyaukpyu,Rakhine,2024-07-18,2024-07-18,0.0,0.03,0.0,0,0
Kyaukpyu,Rakhine,2024-07-18,2024-07-27,9.0,11.37,11.34,301,0
Kyaukpyu,Rakhine,2024-07-18,2024-07-30,12.0,11.52,0.15,303,2
Kyaukpyu,Rakhine,2024-07-18,2024-08-04,17.0,51.8,40.28,1564,1261
Kyaukpyu,Rakhine,2024-07-18,2024-08-11,24.0,51.88,0.08,1565,1
Kyaukpyu,Rakhine,2024-07-18,2024-08-16,29.0,60.42,8.54,1821,256
Kyaukpyu,Rakhine,2024-07-18,2024-08-23,36.0,60.46,0.04,1821,0
Kyaukpyu,Rakhine,2024-07-18,2024-08-25,38.0,68.14,7.68,2059,238
Kyaukpyu,Rakhine,2024-07-18,2024-08-28,41.0,76.48,8.34,2293,234
Kyaukpyu,Rakhine,2024-07-18,2024-09-04,48.0,76.53,0.05,2294,1
Kyaukpyu,Rakhine,2024-07-18,2024-09-06,50.0,78.91,2.38,2355,61
Kyaukpyu,Rakhine,2024-07-18,2024-09-09,53.0,81.93,3.02,2435,80
Kyaukpyu,Rakhine,2024-07-18,2024-09-16,60.0,81.99,0.06,2435,0
Kyaukpyu,Rakhine,2024-07-18,2024-09-18,62.0,84.1,2.11,2489,54
Kyaukpyu,Rakhine,2024-07-18,2024-09-21,65.0,86.55,2.45,2569,80
Kyaukpyu,Rakhine,2024-07-18,2024-09-28,72.0,86.59,0.04,2569,0
Kyaukpyu,Rakhine,2024-07-18,2024-09-30,74.0,87.34,0.75,2588,19
Kyaukpyu,Rakhine,2024-07-18,2024-10-22,96.0,87.37,0.03,2588,0
Kyaukpyu,Rakhine,2024-07-18,2024-10-24,98.0,88.61,1.24,2625,37
Kyaukpyu,Rakhine,2024-07-18,2024-10-27,101.0,92.01,3.4,2733,108
Kyaukpyu,Rakhine,2024-07-25,2024-07-27,2.0,11.34,0.0,300,0
Kyaukpyu,Rakhine,2024-07-25,2024-07-30,5.0,11.49,0.15,303,3
Kyaukpyu,Rakhine,2024-07-25,2024-08-04,10.0,51.77,40.28,1563,1260
Kyaukpyu,Rakhine,2024-07-25,2024-08-11,17.0,51.85,0.08,1564,1
Kyaukpyu,Rakhine,2024-07-25,2024-08-16,22.0,60.39,8.54,1820,256
Kyaukpyu,Rakhine,2024-07-25,2024-08-23,29.0,60.43,0.04,1820,0
Kyaukpyu,Rakhine,2024-07-25,2024-08-25,31.0,68.11,7.68,2059,239
Kyaukpyu,Rakhine,2024-07-25,2024-08-28,34.0,76.45,8.34,2293,234
Kyaukpyu,Rakhine,2024-07-25,2024-09-04,41.0,76.5,0.05,2293,0
Kyaukpyu,Rakhine,2024-07-25,2024-09-06,43.0,78.88,2.38,2354,61
Kyaukpyu,Rakhine,2024-07-25,2024-09-09,46.0,81.9,3.02,2434,80
Kyaukpyu,Rakhine,2024-07-25,2024-09-16,53.0,81.96,0.06,2435,1
Kyaukpyu,Rakhine,2024-07-25,2024-09-18,55.0,84.07,2.11,2488,53
Kyaukpyu,Rakhine,2024-07-25,2024-09-21,58.0,86.52,2.45,2569,81
Kyaukpyu,Rakhine,2024-07-25,2024-09-28,65.0,86.56,0.04,2569,0
Kyaukpyu,Rakhine,2024-07-25,2024-09-30,67.0,87.31,0.75,2587,18
Kyaukpyu,Rakhine,2024-07-25,2024-10-22,89.0,87.34,0.03,2587,0
Kyaukpyu,Rakhine,2024-07-25,2024-10-24,91.0,88.58,1.24,2624,37
Kyaukpyu,Rakhine,2024-07-25,2024-10-27,94.0,91.98,3.4,2733,109
Kyaukpyu,Rakhine,2024-07-27,2024-07-27,0.0,11.34,0.0,300,0
Kyaukpyu,Rakhine,2024-07-27,2024-07-30,3.0,11.49,0.15,303,3
Kyaukpyu,Rakhine,2024-07-27,2024-08-04,8.0,51.77,40.28,1563,1260
Kyaukpyu,Rakhine,2024-07-27,2024-08-11,15.0,51.85,0.08,1564,1
Kyaukpyu,Rakhine,2024-07-27,2024-08-16,20.0,60.39,8.54,1820,256
Kyaukpyu,Rakhine,2024-07-27,2024-08-23,27.0,60.43,0.04,1820,0
Kyaukpyu,Rakhine,2024-07-27,2024-08-25,29.0,68.11,7.68,2059,239
